Quantity,Brand,Part Number,Subcategory,Application,Engine,Description,Jobber,Public Price,Last Purchase,Last Sale,Category,Dealer,Type
1,Injen,SP3077BLK,Air Filter,"Volkswagen GLI, Jetta, Passat MK6 14-18 1.8T/2.0T TSI",1.8T/2.0T,Injen 14-18 VW MKVI (MK6) Jetta GLI 1.8L Turbo TSI Black Short Ram Intake w/ MR Tech and Heat Shield,"$7,390.00 ","$8,280.00 ",13-Jan-25,17-Dec-24,D,$0.00 ,E
2,NGK,92725-4,Ignition,Universal,All,NGK Laser Iridium Spark Plug Box of 4 (SILZKFR8H7S),"$2,400.00 ","$2,690.00 ",5-Jun-25,31-Dec-69,-,$0.00 ,E
2,Mishimoto,MMFAN-10C,Cooling,Universal,All,Mishimoto 10 Inch Curved Blade Electrical Fan,"$2,410.00 ","$2,700.00 ",11-Aug-24,31-Dec-69,-,$0.00 ,E
1,Innovate Motorsports,3888,Electronics,Universal,All,Innovate LSU4.9 O2 Sensor (Bosch),"$2,010.00 ","$2,250.00 ",10-Nov-23,14-May-25,B,$0.00 ,E
1,Innovate Motorsports,3851,Electronics,Universal,All,Innovate MTX Digital Vacuum/Boost & Shift Light Gauge Kit Dual Function!,"$3,720.00 ","$4,170.00 ",4-Nov-24,29-Dec-24,D,$0.00 ,E
,Forge,FMWS11,Wheel,Audi/Cupra/Seat/Volkswagen,All,11mm wheel spacers (pair),"$2,440.00 ","$2,730.00 ",23-May-25,25-May-25,B,$0.00 ,E
1,Innovate Motorsports,3917,Interior,Universal,All,Innovate MTX-D Fuel Pressure Gauge 0-145psi,"$4,830.00 ","$5,410.00 ",23-Sep-24,26-Aug-24,D,$0.00 ,E
1,Cometic Gasket,C15317-040,Engine,Ford Focus ST 2.0T 2015,2.0T,Cometic 2015 Ford Focus ST .040in Thick MLS Head Gasket,"$2,470.00 ","$2,770.00 ",12-Mar-23,31-Dec-69,-,$0.00 ,E
,Mishimoto,MMLG-1220-23LBK,Wheel,Universal,All,Mishimoto Aluminum Locking Lug Nuts 1/2 X 20 23pc Set Black,"$2,490.00 ","$2,780.00 ",11-Aug-24,11-Aug-24,D,$0.00 ,E
,Rays,WRAYSTOOLBAGNAVY2020,Merchandise,Universal,All,Rays 2020 Official Tool Bag - Navy,"$2,480.00 ","$2,780.00 ",15-Jul-23,15-Jul-23,D,$0.00 ,E
,EBC,DP42254R,Brake,Audi RS5 B9 +18,2.9TT,EBC 17-18 Audi A4 / A4 Quattro / A5 Quattro Yellowstuff Rear Brake Pads,"$2,500.00 ","$2,800.00 ",11-Jun-24,11-Jun-24,D,$0.00 ,E
2,Innovate Motorsports,3913,Electronics,Universal,All,Innovate MTX Digital Oil Temperature & Pressure Gauge Kit (0-150psi),"$4,880.00 ","$5,460.00 ",11-Mar-25,12-Feb-25,D,$0.00 ,E
1,Turbosmart,TS-0301-2003,Turbo/SC,Turbosmart eB2 4 Port Solenoid,All,Turbosmart eB2 4 Port Solenoid,"$2,510.00 ","$2,810.00 ",27-Jun-21,31-Dec-69,-,$0.00 ,E
,EBC,DP42089R,Brake,BMW M3/M4 3.0TT G-Series +2021,3.0TT,EBC 2021+ BMW M3/M4 3.0TT (G80/G82/G83) Yellowstuff Rear Brake Pads,"$2,510.00 ","$2,810.00 ",5-Jun-25,5-Jun-25,A,$0.00 ,E
2,Innovate Motorsports,3904,Electronics,Universal,All,Innovate MTX-D Ethanol Content & Fuel Temp Complete Gauge Kit - Black Dial,"$5,230.00 ","$5,860.00 ",9-Jun-25,25-May-25,B,$0.00 ,E
,034Motorsport,034-509-1034,Engine,Audi/Cupra/Seat/Volkswagen MK8 2.0T EVO +21,2.0T,034Motorsport Street Density Dogbone Mount Pair,"$2,550.00 ","$2,850.00 ",6-Apr-25,9-Jun-25,A,$0.00 ,E
1,Innovate Motorsports,3882,Electronics,Universal,All,Innovate SCG-1 Solenoid inBoostin Controller & Wideband Gauge Kit,"$9,410.00 ","$10,530.00 ",27-Oct-23,1-Oct-23,D,$0.00 ,E
,APR Performance,AA-100125,Exterior,Universal,All,APR Performance GTC 200 WRX Carbon Fiber Bottom Plate Rev B with 3 holes,"$2,620.00 ","$2,930.00 ",23-Apr-24,23-Apr-24,D,$0.00 ,E
1,EBC,DP21789,Brake,Mini Cooper Paceman S 1.6T 07-14,1.6T,EBC 07-14 Mini Hardtop 1.6 Turbo Cooper S Greenstuff Front Brake Pads,"$2,610.00 ","$2,930.00 ",29-Jan-23,31-Dec-69,-,$0.00 ,E
1,J&L,3013P-B,Engine,Ford Mustang V8 4.6/5.0 05-22,4.6L/5.0L,J&L 05-10 Ford Mustang GT/Bullitt/Saleen Passenger Side Oil Separator 3.0 - Black Anodized,"$3,880.00 ","$4,350.00 ",19-May-24,5-Aug-24,D,$0.00 ,E
2,J&L,3024D-B,Engine,Ford Mustang V8 5.0 11-22,5.0L,J&L 2018-2022 Ford Mustang GT Driver Side Oil Separator 3.0 - Black Anodized,"$3,880.00 ","$4,350.00 ",19-May-24,29-Apr-24,D,$0.00 ,E
,Skunk2,352-05-1500,Electronics,Honda K-Series/Subaru BRZ,All,Skunk2 MAP Sensor - 4 BAR - BRZ/ FRS/ FT86 & Honda K Series,"$2,620.00 ","$2,940.00 ",4-Jun-23,11-Jul-23,D,$0.00 ,E
1,EBC,DP41741R,Brake,Ford Mustang V8 4.6 05-10,4.6L,EBC 05-10 Ford Mustang 4.0 Yellowstuff Rear Brake Pads,"$2,630.00 ","$2,950.00 ",13-Feb-23,31-Dec-69,-,$0.00 ,E
,Hawk Performance,HB145W.570,Brake,Honda Civic Si 2.0L 06-11,2.0L,Hawk Acura / Honda / Suzuki DTC-30 Race Rear Brake Pads,"$2,630.00 ","$2,950.00 ",26-Sep-21,26-Sep-21,D,$0.00 ,E
1,JE Pistons,310936,Engine,Subaru Impreza WRX STi +08,2.5T,JE Pistons SUB STI EJ257 99.5mm Bore CR 9.5 KIT Set of 4 Pistons,"$18,500.00 ","$20,810.00 ",22-Oct-24,4-Jun-23,D,$0.00 ,E
,JE Pistons,SB1002-039,Engine,Subaru Impreza WRX STi +08,2.5T,JE Pro Seal Subaru EJ25/EJ257 102.3mm 0.039in Headgasket,"$2,650.00 ","$2,970.00 ",31-Oct-21,31-Oct-21,D,$0.00 ,E
1,King Engine Bearings,CR868XPN0.25,Engine,Ford,All,King Ford Prod V8 4.6L/5.4L (Size 0.25) Performance Rod Bearing Set,"$2,650.00 ","$2,970.00 ",16-Nov-24,31-Dec-69,-,$2.00 ,E
1,EBC,DP42082R,Brake,Audi RS5 V8 4.2 06-09,4.2L,EBC 11 Audi A6 2.0 Turbo Yellowstuff Rear Brake Pads,"$2,660.00 ","$2,980.00 ",22-Aug-21,31-Dec-69,-,$0.00 ,E
,EBC,DP41066R,Brake,Dodge Neon SRT-4,2.4T,EBC 99-04 Chrysler 300M 3.5 Yellowstuff Rear Brake Pads,"$2,670.00 ","$2,990.00 ",14-May-23,14-May-23,D,$0.00 ,E
1,Whiteline,KLC167A,Suspension,Audi 06-12,All,Whiteline 06-12 Audi / 03-11 VW Front Swaybar Link Assembly,"$2,680.00 ","$3,000.00 ",16-Jan-23,31-Dec-69,-,$0.00 ,E
2,K&N,PS-7038,Air Filter,Audi/Seat/Volkswagen 2.0T,2.0T,K&N Pro Series Automotive Filter - 15-19 Volkswagen Golf,$230.00 ,$250.00 ,1-Jul-22,7-Aug-24,D,$0.00 ,E
11,K&N,HP-7038,Maintenance,Audi/Seat/Volkswagen,2.0T,K&N Performance Oil Filter for 2019 Audi A3 2.0L,$330.00 ,$370.00 ,2-Apr-25,9-Jun-25,A,$0.00 ,E
2,K&N,KN-160,Maintenance,BMW F700GS/1200GS,700cc/1200cc,K&N Filter for 2005-2014 BMW K1200 GT/R/RS/S/ K1300 GT/R/S/ R1200 GS/R/RT S1000RR,$330.00 ,$370.00 ,26-May-21,27-Apr-21,D,$0.00 ,E
,Perrin,ASM-TAC-731,Turbo/SC,Subaru WRX STi +08,2.5T,Perrin Pro Electronic Boost Control Solenoid 08-18 Subaru Sti,"$2,730.00 ","$3,060.00 ",28-Feb-23,31-Mar-25,D,$0.00 ,E
2,Bilstein,24-239462,Suspension,Dodge RAM +14,5.7L,Bilstein 4600 Series 2014 Dodge Ram 2500 Rear 46mm Monotube Shock Absorber,"$2,740.00 ","$3,070.00 ",24-Jul-23,31-Dec-69,-,$0.00 ,E
2,Bilstein,24-240390,Suspension,Dodge RAM +14,5.7L,Bilstein 4600 Series 2014 Dodge Ram 2500 Front 46mm Monotube Shock Absorber,"$2,740.00 ","$3,070.00 ",24-Jul-23,31-Dec-69,-,$0.00 ,E
,Vibrant,13370,Exhaust,Universal,All,Vibrant 2in OD Titanium Straight Tube - 1 Meter Long,"$2,750.00 ","$3,080.00 ",16-Nov-24,16-Nov-24,D,$0.00 ,E
,EBC,DP41955R,Brake,Nissan 370Z +09,3.7L,EBC 08-13 Infiniti EX35 3.5 Yellowstuff Rear Brake Pads,"$2,760.00 ","$3,090.00 ",15-Jun-21,15-Jun-21,D,$0.00 ,E
1,Nitrous Express,11192,Nitrous,Universal,All,Nitrous Express 4AN 16ft Stainless Steel Braided Hose - Black,"$2,760.00 ","$3,090.00 ",26-Mar-23,31-Dec-69,-,$0.00 ,E
3,K&N,HP-7014,Maintenance,BMW M2/M3/M4 6L 3.0TT S55,3.0TT,K&N 2019 BMW M2 3.0L/M4 3.0L Cartridge Oil Filter,$350.00 ,$400.00 ,19-Sep-23,20-Nov-23,D,$0.00 ,E
1,GFB,T9363,Turbo/SC,GM Chevrolet 1.0T/1.4T/2.0T,1.0T/1.4T/2.0T,GFB Diverter Valve DV+ 12+ GM 2.0 LTG Engine,"$2,770.00 ","$3,100.00 ",14-Mar-24,31-Dec-69,-,$0.00 ,E
1,COBB Tuning,862001,Engine,"Subaru WRX/STi +15, WRX +22",All,Subaru Pitch Stop Mount (Universal),"$2,770.00 ","$3,110.00 ",15-Feb-23,31-Dec-69,-,$0.00 ,E
12,K&N,HP-2011,Maintenance,Universal,All,K&N Oil Filter OIL FILTER; AUTOMOTIVE,$410.00 ,$460.00 ,22-Oct-24,16-Apr-25,D,$0.00 ,E
,EBC,DP41823R,Brake,Nissan 370Z +09 Sport Suspension (Akebono),3.7L,EBC 08-13 Infiniti FX50 5.0 Yellowstuff Front Brake Pads,"$2,800.00 ","$3,130.00 ",23-Oct-22,22-Dec-24,D,$0.00 ,E
38,K&N,PS-1002,Maintenance,Ford Focus RS 2.3,All,K&N Filter for Saab / Plymouth / Dodge / Suzuki / Chrysler / Toyota / Lexus 3in OD x 3.75in H,$420.00 ,$460.00 ,7-Aug-22,27-Feb-25,D,$10.00 ,E
22,K&N,HP-1008,Maintenance,Mitsubishi Lancer 03-07,All,K&N 03-07 Mitsubishi Lancer Wrench-Off Oil Filter,$420.00 ,$470.00 ,2-Apr-25,9-Jun-25,A,$10.26 ,E
2,K&N,HP-1010,Maintenance,Mitsubishi EVO 8-10 / Honda Civic Si 06-11,All,K&N Evo 8-10 & 06-09 Civic Si Performance Gold Filter,$430.00 ,$490.00 ,15-Feb-23,20-Nov-23,D,$0.00 ,E
1,JE Pistons,JG1004-3405,Engine,Universal,All,JE Pistons Ring Sets 1.0-1.2-2.8-3.405,"$2,850.00 ","$3,190.00 ",29-Jun-22,31-Dec-69,-,$0.00 ,E
1,JE Pistons,JG1004-3484,Engine,Universal,All,JE Pistons Ring Sets 1.0-1.2-2.8-3.484,"$2,850.00 ","$3,190.00 ",29-Jun-22,31-Dec-69,-,$0.00 ,E
,Magnaflow,11226,Exhaust,Universal,All,MagnaFlow Muffler Mag SS 14X4X9 2.5 O/C,"$2,860.00 ","$3,200.00 ",13-Dec-22,31-Mar-25,D,$0.00 ,E
1,EBC,DP43041R,Brake,Ford Mustang V8 5.0L 15-23,5.0L,EBC 15+ Ford Mustang 2.3 Turbo Yellowstuff Rear Brake Pads,"$2,860.00 ","$3,210.00 ",4-Jun-23,31-Dec-69,-,$0.00 ,E
,Cometic Gasket,C15294-040,Engine,Ford Focus RS 2.3T +16,2.3T,Cometic 16-17 Ford Focus RS 2.3L EcoBoost 89mm Bore .040in MLX Head Gasket,"$2,900.00 ","$3,250.00 ",18-Dec-23,16-Apr-25,D,$0.00 ,E
1,Sparco,00136211NR,Interior,Universal,All,Sparco Glove Land+ 11 Black,"$2,900.00 ","$3,250.00 ",4-Nov-24,31-Dec-69,-,$0.00 ,E
2,Borla,400481,Exhaust,Universal,All,Borla Universal Center/Offset Oval 2.5in In/Out 14in x 4.25in x 1.88in PRO-XS Muffler,"$2,900.00 ","$3,250.00 ",9-Jun-25,31-Dec-69,-,$0.00 ,E
1,EBC,DP4032R,Brake,BMW,All,EBC Brakes Yellowstuff Performance Brake Pads,"$2,920.00 ","$3,280.00 ",29-Jan-23,31-Dec-69,-,$0.00 ,E
,EBC,DP4006R,Brake,BMW M2/M3/M4 6L 3.0TT S55 (AP Racing Big Brake),All,EBC Brakes Yellowstuff Performance Brake Pads,"$2,940.00 ","$3,290.00 ",2-Dec-24,2-Dec-24,D,$0.00 ,E
1,COBB Tuning,715750,Turbo/SC,Boost Controller Subaru WRX/STi +08,2.5T,Cobb 08-12 Subaru WRX / 08-12 STI Hatch / 11-12 STI Sedan 3-Port Boost Control Solenoid,"$2,950.00 ","$3,300.00 ",8-Feb-21,31-Dec-69,-,$0.00 ,E
2,K&N,HP-2010,Maintenance,Ford/Chevrolet,All,K&N Oil Filter Ford/Chevrolet,$450.00 ,$510.00 ,19-Sep-23,20-Jan-25,D,$0.00 ,E
4,K&N,HP-7024,Maintenance,Mini Cooper F56 1.5T/2.0T +14,1.5T/2.0T,K&N Performance Oil Filter for 07-15 Mini Cooper L4-1.6L,$480.00 ,$540.00 ,19-Sep-23,16-Nov-23,D,$0.00 ,E
,Radium Engineering,20-0505-V,Fuel,Universal,All,Radium Engineering Remote Mount Filler - 1.5in Vented,"$2,940.00 ","$3,300.00 ",3-Sep-21,2-Jun-22,D,$0.00 ,E
3,K&N,HP-7036,Maintenance,Porsche,All,K&N Performance Oil Filter for 09-16 Porsche,$480.00 ,$540.00 ,19-Sep-23,17-Feb-25,D,$0.00 ,E
2,K&N,KN-303,Maintenance,Honda / Kawasaki / Yamaha / Polaris,All,K&N Honda / Kawasaki / Yamaha / Polaris / Victory 2.688in OD x 3.344in H Filter,$500.00 ,$560.00 ,11-Mar-25,10-Feb-25,D,$0.00 ,E
,Hawk Performance,HB805Z.615,Brake,Ford Mustang GT 15-20 (Brembo),5.0L,Hawk 15-17 Ford Mustang Brembo Package Performance Ceramic Front Brake Pads,"$2,960.00 ","$3,310.00 ",8-Feb-21,28-Jun-22,D,$0.00 ,E
3,K&N,HP-7032,Maintenance,BMW/Porsche,All,K&N Performance Oil Filter for 06-11 BMW M5/M6 / 08-15 Porsche Cayenne 4.8L / 10-15 911 3.4L/3.8L,$560.00 ,$630.00 ,19-Sep-23,17-Dec-24,D,$0.00 ,E
,EBC,DP32105C,Brake,BMW X3 4L 2.0T +11,2.0T,EBC 11+ BMW X3 2.0 Turbo (F25) Redstuff Front Brake Pads,"$2,970.00 ","$3,330.00 ",4-Jul-21,4-Jul-21,D,$0.00 ,E
,EBC,DP61938,Brake,BMW X6 Fx 3.0T N55,3.0T,EBC 07-10 BMW X5 3.0 Greenstuff Front Brake Pads,"$3,020.00 ","$3,350.00 ",31-Dec-69,31-Dec-69,-,$104.01 ,E
1,Whiteline,KSB514,Suspension,Nissan Sentra 91-99,2.0L,Whiteline 91-94 Nissan Sentra B13 / 95-99 Nissan Sentra B14 Front adjustable strut tower brace,"$2,990.00 ","$3,350.00 ",2-Feb-24,31-Dec-69,-,$0.00 ,E
,ARB,60037,Suspension,Range Rover Defender 110,All,ARB / OME Nitrocharger Sport Shock Sport Race Shock F,"$3,010.00 ","$3,370.00 ",26-Sep-21,26-Sep-21,D,$0.00 ,E
,ARB,60039,Suspension,Range Rover Defender 110,All,ARB / OME Nitrocharger Sport Shock Disco I&Defender R,"$3,010.00 ","$3,370.00 ",26-Sep-21,26-Sep-21,D,$0.00 ,E
2,K&N,99-5000,Air Filter,Universal,All,K&N Aerosol Oil Recharger Service Kit,$580.00 ,$650.00 ,4-Nov-24,5-Feb-25,D,$0.00 ,E
1,K&N,BA-2012,Air Filter,Pulsar 200,200cc,K&N 12-14 Bajaj Pulsar 200NS 199 Drop In Filter,$870.00 ,$970.00 ,27-Jun-21,30-Sep-20,D,$0.00 ,E
1,K&N,BM-3117,Air Filter,BMW G310R G310GS,310cc,K&N 2017 BMW G310R/G310GS 313CC Replacement Drop In Filter,$880.00 ,$980.00 ,26-May-21,17-Jun-24,D,$0.00 ,E
1,Goodridge,24225,Brake,Subaru,All,Goodridge 15-16 Subaru STi (w/ Brembo Calipers) Stainless Steel Brake Line Kit,"$3,030.00 ","$3,390.00 ",27-Apr-25,31-Dec-69,-,$0.00 ,E
1,K&N,KT-1217,Air Filter,KTM 250,250cc,K&N 17-19 KTM 125 Duke 125 / KTM 250 Duke 249 / KTM 390 Duke 373 Replacement Drop In Filter,"$1,030.00 ","$1,160.00 ",22-Aug-21,7-Sep-21,D,$0.00 ,E
2,BMC,FB867/04,Air Filter,Porsche Macan 2.0T 14-18,2.0T,BMC 2013-2018 Porsche Macan 2.0 Replacement Panel Air Filter,"$3,050.00 ","$3,420.00 ",23-Oct-24,31-Dec-69,-,$0.00 ,E
1,K&N,KT-1211,Air Filter,KTM 390,390cc,K&N 11-13 KTM 125 Duke / 12-13 KTM 200 Duke Replacement Panel Filter,"$1,040.00 ","$1,170.00 ",22-Aug-21,14-Jul-21,D,$0.00 ,E
1,Cometic Gasket,C15435-030,Engine,Ford Mustang GT V8 5.0 +18,5.0L,Cometic 2018 Ford Coyote 5.0L 94.5mm Bore .030 inch MLS Head Gasket - Right,"$3,110.00 ","$3,480.00 ",13-Mar-23,31-Dec-69,-,$0.00 ,E
1,Cometic Gasket,C15436-030,Engine,Ford Mustang GT V8 5.0 +18,5.0L,Cometic 2018 Ford Coyote 5.0L 94.5mm Bore .030 inch MLS Head Gasket - Left,"$3,110.00 ","$3,480.00 ",13-Mar-23,31-Dec-69,-,$0.00 ,E
1,K&N,BM-1204,Air Filter,BMW Nine T/R1200GS 06-09,1200cc,K&N BMW Replacement Filter - 5.875in O/S L x 3.5in O/S W x 1.25in H,"$1,060.00 ","$1,180.00 ",16-Aug-20,16-Aug-20,D,$0.00 ,E
,Magnaflow,12256,Exhaust,Universal,All,MagnaFlow Muffler Mag SS 18X5X8 2.5 O/C,"$3,150.00 ","$3,530.00 ",13-Dec-22,25-Jul-23,D,$0.00 ,E
1,K&N,33-3004,Air Filter,"Volkswagen, Audi, Seat 1.4TSI",1.2T/1.4T,K&N Replacement Filter 12 -13 VW Golf VII 1.2L/1.4L / 12-13 Polo GT 1.4L / 13 Audi A3 1.4L,"$1,070.00 ","$1,200.00 ",26-May-21,25-Apr-24,D,$0.00 ,E
1,Hawk Performance,HB748N.723,Brake,BMW 328i/428i 13-14 2.0T,2.0T,Hawk 13-14 BMW 328i/328i xDrive / 2014 428i/428i xDrive HP Plus Front Brake Pads,"$3,190.00 ","$3,570.00 ",25-Feb-24,31-Dec-69,-,$0.00 ,E
1,K&N,33-3005,Air Filter,Audi / Seat / Volkswagen 1.8T/2.0T,1.8T/2.0T,K&N Replacement Filter 12-13 VW Golf VII 1.6L/2.0L DSL / 13 Audi A3 1.6L/2.0L DSL/13 A3 1.8L F/I,"$1,150.00 ","$1,290.00 ",2-Aug-20,8-Feb-21,D,$0.00 ,E
1,EBC,DP41830R,Brake,"Cadillac/Chevrolet Silverado, Suburban, Tahoe V8 5.3",5.3L,EBC 09-14 Cadillac Escalade 6.0 Hybrid Yellowstuff Front Brake Pads,"$3,200.00 ","$3,580.00 ",22-Oct-24,31-Dec-69,-,$0.00 ,E
1,NRG,SRK-141H,Interior,Nissan G35/G37 350Z/370Z,3.5L/3.7L,NRG Short Hub Adapter 350Z / 370Z / G35 / G37,"$3,190.00 ","$3,580.00 ",6-Jun-24,31-Dec-69,-,$0.00 ,E
1,K&N,33-3060,Air Filter,Volkswagen Golf VII L4-1.6L 15 / Polo 1.6L 14-17,1.6L,K&N 2015 Volkswagen Golf VII L4-1.6L F/I Replacement Drop In Filter,"$1,190.00 ","$1,330.00 ",26-May-21,19-Jul-21,D,$0.00 ,E
1,K&N,33-3151,Air Filter,Suzuki Jimny 1.5L 18-20,1.5L,K&N Replacement Filter 18-20 Suzuki Jimny II 1.5L L4,"$1,460.00 ","$1,630.00 ",13-Apr-25,16-Jan-24,D,$0.00 ,E
2,K&N,33-3051,Air Filter,BMW B48/B58,B48/B58 2.0T/3.0T,K&N Replacement Filter 15-16 BMW 330I 2.0L,"$1,530.00 ","$1,710.00 ",5-Sep-24,25-Feb-21,D,$0.00 ,E
1,EBC,DP41758R,Brake,Subaru BRZ 12+/WRX 22+ (only vent rotor),2.0L/2.4L/2.4T,EBC 12+ Scion FR-S 2 Yellowstuff Rear Brake Pads,"$3,240.00 ","$3,630.00 ",22-Apr-25,31-Dec-69,-,$95.58 ,E
2,K&N,33-3072,Air Filter,Mercedes Benz C63 S AMG,4.0TT,K&N 2016 Mercedes Benz G550 V8-4.0L F/I Replacement Drop In Filter,"$1,530.00 ","$1,710.00 ",19-Sep-23,24-Aug-23,D,$0.00 ,E
,K&N,HA-1120,Air Filter,Honda African Twin 1100 24+,All,K&N 2024+ Honda CRF1100L Africa Twin High-Flow Air Filter,"$3,250.00 ","$3,640.00 ",2-Apr-25,30-Mar-25,D,$0.00 ,E
1,EBC,DP42425R,Brake,"BMW M3, M4 F87 3.0TT",3.0TT,EBC 2018+ BMW M2 Competition 3.0TT Yellowstuff Rear Brake Pads,"$3,260.00 ","$3,650.00 ",1-Feb-24,31-Dec-69,-,$0.00 ,E
1,Akebono,44001-1EA4A,Brake,Nissan 370Z Sport Brake Caliper,3.7L,OEM Front 370Z / G37 Akebono Sport Brake Caliper - Rear Right (Passenger) (Grey),"$3,270.00 ","$3,660.00 ",2-Mar-24,31-Dec-69,-,$0.00 ,E
1,Akebono,44011-1EA4A,Brake,Nissan 370Z Sport Brake Caliper,3.7L,OEM Front 370Z / G37 Akebono Sport Brake Caliper - Rear Left (Driver) (Grey),"$3,270.00 ","$3,660.00 ",2-Mar-24,31-Dec-69,-,$0.00 ,E
,COBB Tuning,714750,Turbo/SC,Subaru Impreza WRX DIT +15,2.0T,Subaru 3-Port Boost Control Solenoid (BCS) WRX 2015-2020,"$3,270.00 ","$3,660.00 ",8-Feb-21,8-Jan-22,D,$0.00 ,E
,EBC,DP4708R,Brake,Land Rover Defender 110 +07,All,EBC 92-97 Land Rover Defender Yellowstuff Front Brake Pads,"$3,280.00 ","$3,670.00 ",9-Oct-24,9-Oct-24,D,$0.00 ,E
,Snow Performance,SNO-40014,Methanol,Universal,All,Snow Performance 2.5 Gallon Reservoir (incl. brackets/check valve/tubing),"$3,270.00 ","$3,670.00 ",23-Apr-25,1-Jun-25,A,$0.00 ,E
,Bilstein,24-141833,Suspension,Mercedes Benz C250 L4 1.8T 12-20,1.8T,Bilstein B6 2008 Mercedes-Benz C300 Luxury Rear 36mm Monotube Shock Absorber,"$3,290.00 ","$3,680.00 ",8-Aug-21,9-Aug-21,D,$0.00 ,E
,Bilstein,24-141857,Suspension,Mercedes Benz C250 L4 1.8T 12-18,1.8T,Bilstein B8 2010 Mercedes-Benz C250 Base Rear Shock Absorber,"$3,290.00 ","$3,680.00 ",8-Aug-21,9-Aug-21,D,$0.00 ,E
1,BMC,FBTW100-200C,Air Filter,Universal,All,BMC Twin Air Universal Conical Filter w/Carbon Top - 100mm ID / 200mm H,"$3,290.00 ","$3,680.00 ",25-Aug-24,31-Dec-69,-,$0.00 ,E
,aFe Power,46-34016,Engine,Chevrolet/GMC Silverado 14+,5.3L/6.2L,AFE Silver Bullet Throttle Body Spacer GM Trucks 1500 14-19 V8-6.2L,"$3,320.00 ","$3,710.00 ",2-Dec-24,4-Nov-24,D,$0.00 ,E
1,K&N,33-5040,Air Filter,Mazda MX-5 +16,2.0L,K&N 2016 Mazda MX-5 Miata Drop In Filter,"$1,750.00 ","$1,960.00 ",18-Feb-25,8-Jan-22,D,$45.82 ,E
1,EBC,DP42136R,Brake,Dodge Durango/Jeep Grand Cherokee +13 16.29'',5.7LL,EBC 13+ Dodge Durango 5.7 Yellowstuff Front Brake Pads,"$3,330.00 ","$3,720.00 ",8-Feb-21,31-Dec-69,-,$0.00 ,E
1,Fuel-It,FFSBT,Electronics,Universal,All,Flex Fuel Sensor,"$3,350.00 ","$3,760.00 ",9-Feb-21,31-Dec-69,-,$0.00 ,E
,King Engine Bearings,MB5382XPGC,Engine,Subaru Impreza WRX STi +08,2.5T,King Subaru EJ20 / EJ22/ EJ25 (Including Turbo) Coated Crankshaft Main Bearing Set,"$3,380.00 ","$3,780.00 ",18-Feb-25,5-Jun-25,A,$0.00 ,E
,ARB,60133,Suspension,Toyota Hilux +15,All,ARB / OME Nitrocharger Sport Shock Hilux 15On Rear,"$3,390.00 ","$3,790.00 ",7-Nov-21,7-Nov-21,D,$0.00 ,E
,DeatschWerks,9-301-0766,Fuel,Nissan 240SX 89-64,2.4L,DeatschWerks 320 LPH In-Tank Fuel Pump w/ 89-94 Nissan 240SX Set Up Kit,"$3,400.00 ","$3,800.00 ",11-Jun-24,28-May-25,A,$0.00 ,E
1,K&N,YA-6092,Air Filter,Yamaha XJ600 Diversion 600,All,Yamaha XJ600 Diversion 600,"$1,790.00 ","$2,000.00 ",7-Jul-22,10-Oct-21,D,$0.00 ,E
1,K&N,33-3025,Air Filter,Mini Cooper F56 1.5/2.0 +14,1.5T/2.0T,K&N Replacement Panel Filter for 2014 Mini Cooper 1.5L,"$2,110.00 ","$2,360.00 ",13-Dec-22,12-Oct-22,D,$0.00 ,E
,Borla,40658,Exhaust,Universal,All,Borla 2.25n Inlet/Outlet Center/Offset Oval ProXS Muffler,"$3,420.00 ","$3,830.00 ",13-Jan-25,27-May-25,A,$0.00 ,E
1,ACL,6B1584H-STD,Engine,BMW N54B30/N55B30/S55B30 3.0L,3.0T,ACL BMW N54B30/N55B30/S55B30 3.0L Standard Size High Performance Rod Bearing Set,"$3,430.00 ","$3,840.00 ",29-Jun-22,31-Dec-69,-,$0.00 ,E
,DBA,587S,Brake,Suzuki Jimny 2005+,All,DBA 2005+ Suzuki Vitara/Jimny Front Street Series T2 Slotted Rotor,"$3,430.00 ","$3,840.00 ",25-May-25,25-May-25,B,$0.00 ,E
1,K&N,57S-9506,Air Filter,Audi / Seat / Volkswagen 1.2/1.4,1.2T/1.4T,K&N Performance Intake Kit 2018 Volkswagen Golf Sportsvan 1.2L,"$7,960.00 ","$8,920.00 ",23-Oct-24,5-Sep-24,D,$269.22 ,E
1,Turbosmart,TS-0811-0012,Turbo/SC,Universal,All,Turbosmart OPR V2 Turbo Oil Pressure Regulator,"$3,440.00 ","$3,850.00 ",13-Apr-25,31-Dec-69,-,$0.00 ,E
1,King Engine Bearings,MB5382XPGCSTDX,Engine,Subaru Impreza WRX STi +08,2.5T,King Subaru EJ20/EJ22/EJ25 Including Turbo (Size STDX) pMaxKote Performance Main Bearing Set,"$3,430.00 ","$3,850.00 ",23-Oct-24,6-Oct-24,D,$0.00 ,E
1,JE Pistons,JC4404-3928,Engine,Subaru EJ25 Oversized,2.5T,JE Piston Subaru Piston Ring Set (oversized),"$3,450.00 ","$3,860.00 ",10-Sep-23,31-Dec-69,-,$0.00 ,E
